DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	2q14.1	2	115483610	NR	DPP10			57628			rs1375144-?	rs1375144	0	1375144	intron_variant	0	NR	2E-6	5.698970004336019	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	2q37.3	2	240582850	NR	CAPN10-AS1			101752400			rs2953174-?	rs2953174	1	1133353	non_coding_transcript_exon_variant	0	NR	6E-6	5.221848749616356	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	3p22.3	3	32306332	NR	CMTM8			152189			rs4627791-?	rs4627791	0	4627791	intron_variant	0	NR	2E-6	5.698970004336019	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	3q27.1	3	183152648	NR	LAMP3			27074			rs514636-?	rs514636	0	514636	intron_variant	0	NR	7E-7	6.154901959985743	(dominant)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	4q34.3	4	179766847	NR	LOC105377563 - LOC105377564	105377563	105377564		949521	197599	rs6844851-?	rs6844851	0	6844851	intergenic_variant	1	NR	9E-7	6.045757490560675	(dominant)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	7p15.3	7	22945391	NR	FAM126A			84668			rs2286492-?	rs2286492	0	2286492	3_prime_UTR_variant	0	NR	8E-6	5.096910013008056	(recessive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	8p12	8	34379474	NR	RPL10AP3 - LINC01288	137107	103689844		55799	404447	rs2609653-?	rs2609653	0	2609653	intergenic_variant	1	NR	7E-6	5.154901959985743	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	8p11.23	8	37084024	NR	LOC105379377 - SMARCE1P4	105379377	642879		4576	11073	rs4739466-?	rs4739466	0	4739466	intergenic_variant	1	NR	4E-6	5.3979400086720375	(recessive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	9q21.31	9	79695983	NR	TLE4			7091			rs914715-?	rs914715	0	914715	intron_variant	0	NR	1E-6	6.0	(dominant)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	9q32	9	114498554	NR	DFNB31			25861			rs10982256-?	rs10982256	0	10982256	intron_variant	0	NR	9E-6	5.045757490560675	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	10q22.1	10	70703238	NR	ADAMTS14			140766			rs17600642-?	rs17600642	0	17600642	intron_variant	0	NR	5E-6	5.301029995663981	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	11p14.1	11	27987916	NR	HSP90AA2P - KIF18A	3324	81930		96824	32700	rs1568889-?	rs1568889	0	1568889	intron_variant	1	NR	2E-6	5.698970004336019	(recessive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	14q23.1	14	57652478	NR	SLC35F4			341880			rs10134944-?	rs10134944	0	10134944	intron_variant	0	NR	1E-6	6.0	(dominant)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	14q31.3	14	88093648	NR	LINC01146 - LOC107984699	283587	107984699		6302	48933	rs6574988-?	rs6574988	0	6574988	intron_variant	1	NR	4E-6	5.3979400086720375	(dominant)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	14q32.33	14	104042739	NR	TDRD9			122402			rs11622475-?	rs11622475	0	11622475	intron_variant	0	NR	2E-6	5.698970004336019	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	16q12.2	16	52878387	RPGRIP1L	LOC146253 - PHBP21	146253	390730		221067	56358	rs1344484-?	rs1344484	0	1344484	intergenic_variant	1	NR	2E-6	5.698970004336019	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2012-01-24	21254220	Jiang Y	2011-02-01	Genet Epidemiol	www.ncbi.nlm.nih.gov/pubmed/21254220	Propensity score-based nonparametric test revealing genetic variants underlying bipolar disorder.	Bipolar disorder	1,868 European ancestry cases, 2,938 European ancestry controls	NA	19p13.2	19	12580371	NR	ZNF490			57474			rs7247513-?	rs7247513	0	7247513	3_prime_UTR_variant	0	NR	2E-6	5.698970004336019	(addtive)			Affymetrix [NR]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000961	Genome-wide genotyping array
2008-06-16	17486107	Baum AE	2007-05-08	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/17486107	A genome-wide association study implicates diacylglycerol kinase eta (DGKH) and several other genes in the etiology of bipolar disorder.	Bipolar disorder	461 European ancestry cases, 563 European ancestry controls	772 European ancestry cases, 876 European ancestry controls	13q14.11	13	42079301	DGKH	DGKH			160851			rs1012053-A	rs1012053	0	1012053	intron_variant	0	0.84	2E-8	7.698970004336019		1.59	[1.35-1.87]	Illumina [555235]	N	bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0000289	GCST000033	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	12q15	12	68385633	MDM1	LOC105369819 - LOC100507195	105369819	100507195		48021	46209	rs416350-?	rs416350	0	416350	intron_variant	1	NR	4E-8	7.3979400086720375	(Hyperthymic)	2.1	[NR] unit increase	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	22q13.31	22	45566024	FBLN1	FBLN1			2192			rs1985671-?	rs1985671	0	1985671	intron_variant	0	NR	2E-8	7.698970004336019	(Hyperthymic)	1.06	[NR] unit decrease	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	1q32.3	1	211981666	INTS7	INTS7			25896			rs17018311-?	rs17018311	0	17018311	intron_variant	0	NR	2E-8	7.698970004336019	(Irritable)	4.21	[NR] unit increase	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	21q22.2	21	39197853	BRWD1	BRWD1			54014			rs2150410-?	rs2150410	0	2150410	intron_variant	0	NR	4E-6	5.3979400086720375	(Hyperthymic)	1.69	[NR] unit decrease	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	3p24.3	3	20179220	SGOL1	SGOL1, SGOL1-AS1			151648, 100874028			rs6767049-?	rs6767049	0	6767049	intron_variant	0	NR	2E-6	5.698970004336019	(Dysthymic)	0.77	[NR] unit decrease	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	4q34.2	4	175740936	GPM6A	GPM6A			2823			rs17599018-?	rs17599018	0	17599018	intron_variant	0	NR	2E-6	5.698970004336019	(Dysthymic)	0.98	[NR] unit increase	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	11p12	11	39887112	LRRC4C	LOC105376637			105376637			rs11035577-?	rs11035577	0	11035577	intergenic_variant	0	NR	6E-6	5.221848749616356	(Dysthymic)	1.03	[NR] unit decrease	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	12q14.1	12	59046451	intergenic	LOC105369791			105369791			rs17121944-?	rs17121944	0	17121944	intron_variant	0	NR	4E-6	5.3979400086720375	(Dysthymic)	2.66	[NR] unit increase	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	18q12.1	18	29026683	CDH2	LOC105372043 - RNU6-408P	105372043	106479746		301925	21937	rs2155929-?	rs2155929	0	2155929	intergenic_variant	1	NR	5E-6	5.301029995663981	(Dysthymic)	1.01	[NR] unit increase	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	13q31.1	13	84458192	SLITRK1	LOC105370289, LINC00333			105370289, 100874128			rs17371334-?	rs17371334	0	17371334	intergenic_variant	0	NR	2E-6	5.698970004336019	(Cyclothymic)	1.05	[NR] unit decrease	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	2p24.2	2	18062268	intergenic	KCNS3 - LOC105373451	3790	105373451		129307	205770	rs4075511-?	rs4075511	0	4075511	intron_variant	1	NR	3E-6	5.522878745280337	(Irritable)	0.93	[NR] unit decrease	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	4p15.32	4	17133720	intergenic	LOC105374507 - LOC101929123	105374507	101929123		51091	38037	rs4698169-?	rs4698169	0	4698169	intergenic_variant	1	NR	2E-6	5.698970004336019	(Anxious)	2.11	[NR] unit increase	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2012-03-30	22365631	Greenwood TA	2012-02-22	Biol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/22365631	Genome-wide association study of temperament in bipolar disorder reveals significant associations with three novel Loci.	Temperament (bipolar disorder)	1,263 European ancestry cases, 1,434 European ancestry controls	NA	12q23.3	12	108209193	WSCD2	WSCD2, LOC105369965			9671, 105369965			rs7313402-?	rs7313402	0	7313402	intron_variant	0	NR	8E-6	5.096910013008056	(Anxious)	1.13	[NR] unit increase	Affymetrix [703012]	N	behavior or behavioral disorder measurement, personality trait, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0004782, http://www.ebi.ac.uk/efo/EFO_0004365, http://www.ebi.ac.uk/efo/EFO_0000289	GCST001419	Genome-wide genotyping array
2015-09-10	25917933	Zai CC	2014-11-20	J Psychiatr Res	www.ncbi.nlm.nih.gov/pubmed/25917933	A genome-wide association study of suicide severity scores in bipolar disorder.	Suicide in bipolar disorder	959 European ancestry individuals	NA	8q12.1	8	56592754	LINC00968, PENK	RPL37P6 - LOC105375851	346950	105375851		3973	46167	rs2610025-A	rs2610025	0	2610025	intergenic_variant	1		5E-6	5.301029995663981	(suicide behaviour severity)	0.02332	[0.0069-0.0397] unit decrease	Affymetrix, Illumina [2659407] (imputed)	N	suicide behaviour measurement, bipolar disorder	http://www.ebi.ac.uk/efo/EFO_0006882, http://www.ebi.ac.uk/efo/EFO_0000289	GCST002699	Genome-wide genotyping array
