DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	5q14.3	5	89756040	intergenic	LOC105379076			105379076			rs6864869-C	rs6864869	0	6864869	intergenic_variant	0	0.115	3E-6	5.522878745280337	(3MSE)	2.7468	[1.60-3.90] unit decrease	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	6q22.33	6	129698209	ARHGAP18	ARHGAP18			93663			rs17057640-C	rs17057640	0	17057640	intron_variant	0	0.095	5E-6	5.301029995663981	(3MSE)	3.0069	[1.73-4.28] unit decrease	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	8q24.23	8	137182626	intergenic	LOC107986905 - LOC101927915	107986905	101927915		10627	223475	rs2077233-A	rs2077233	0	2077233	intergenic_variant	1	0.176	7E-6	5.154901959985743	(3MSE)	2.3061	[1.31-3.30] unit decrease	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	13q32.1	13	96856485	HS6ST3	HS6ST3 - HSP90AB6P	266722	541611		16923	26934	rs16953622-T	rs16953622	0	16953622	intergenic_variant	1	0.015	7E-6	5.154901959985743	(3MSE)	6.9917	[3.97-10.01] unit decrease	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	11q22.3	11	110373198	RDX, FDX1	LOC107984385, LOC105369486			107984385, 105369486			rs7945071-T	rs7945071	0	7945071	intron_variant	0	0.172	7E-6	5.154901959985743	(RAVLT)	3.012	[1.71-4.31] unit increase	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	15q23	15	70077039	TLE3	TLE3			7090			rs11630316-C	rs11630316	0	11630316	intron_variant	0	0.324	9E-6	5.045757490560675	(RAVLT)	2.2705	[1.28-3.26] unit increase	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	3p22.3	3	34824105	FECHP1	LOC107986074 - FECHP1	107986074	2236		146641	48561	rs559356-C	rs559356	0	559356	intergenic_variant	1	0.473	3E-6	5.522878745280337	(Semantic Fluency)	2.0925	[1.22-2.96] unit increase	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	15q25.1	15	79260037	LOC729911	ANKRD34C-AS1			729911			rs8025118-T	rs8025118	0	8025118	intron_variant	0	0.141	3E-6	5.522878745280337	(Semantic Fluency)	2.8961	[1.69-4.11] unit increase	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	7p21.3	7	8103297	GLCCI1, ICA1	LOC105375142 - ICA1	105375142	3382		7610	9887	rs7791362-C	rs7791362	0	7791362	intergenic_variant	1	0.201	4E-6	5.3979400086720375	(Semantic Fluency)	2.7807	[1.62-3.94] unit decrease	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	3q26.33	3	182403785	intergenic	LOC105374243 - FLJ46066	105374243	401103		221023	43185	rs10513788-T	rs10513788	0	10513788	intergenic_variant	1	0.182	5E-6	5.301029995663981	(Semantic Fluency)	2.688	[1.56-3.82] unit decrease	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	7p14.2	7	35570552	HERPUD2	LOC105375230 - LOC105375231	105375230	105375231		183265	23441	rs1003247-C	rs1003247	0	1003247	intergenic_variant	1	0.261	6E-6	5.221848749616356	(Semantic Fluency)	2.2814	[1.31-3.26] unit increase	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	1p22.3	1	87760646	intergenic	LOC107985518 - LOC107985519	107985518	107985519		130197	137987	rs35214987-G	rs35214987	0	35214987	intron_variant	1	0.4779	9E-7	6.045757490560675	(Phonemic Fluency)	3.3262	[2.02-4.63] unit increase	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	7q32.3	7	132130584	PLXNA4	PLXNA4			91584			rs10954361-G	rs10954361	0	10954361	intron_variant	0	0.2143	7E-6	5.154901959985743	(Phonemic Fluency)	3.6994	[2.10-5.30] unit increase	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	17q21.31	17	43887832	MPP2	MPP2			4355			rs231513-C	rs231513	0	231513	intron_variant	0	0.1384	8E-6	5.096910013008056	(Phonemic Fluency)	4.3471	[2.45-6.24] unit increase	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2014-11-01	24684796	Cox AJ	2014-03-11	Neurobiol Aging	www.ncbi.nlm.nih.gov/pubmed/24684796	Heritability and genetic association analysis of cognition in the Diabetes Heart Study.	Cognitive function	423 type 2 diabetes cases and 127 unaffected siblings from 257 families	NA	14q32.2	14	96704738	VRK1	LOC105370645 - LOC105370646	105370645	105370646		23259	36453	rs17244419-T	rs17244419	0	17244419	intergenic_variant	1	0.03098	8E-6	5.096910013008056	(Phonemic Fluency)	8.6504	[4.89-12.41] unit decrease	Affymetrix [> 371951] (imputed)	N	cognition	http://www.ebi.ac.uk/efo/EFO_0003925	GCST002386	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	3q13.11	3	106053193	intergenic	LOC107986109 - LOC105374026	107986109	105374026		157161	6502	rs60328885-A	rs60328885	0	60328885	intergenic_variant	1	0.1	2E-6	5.698970004336019		0.34	[NR] z score decrease	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	4q22.3	4	95441861	UNC5C	UNC5C			8633			rs3846455-G	rs3846455	0	3846455	intron_variant	0	0.07	3E-6	5.522878745280337		0.42	[NR] z score decrease	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	5q13.3	5	74552091	ENC1	LINC01331 - ENC1	104310351	8507		15115	75315	rs76662990-G	rs76662990	0	76662990	regulatory_region_variant	1	0.11	8E-6	5.096910013008056		0.3	[NR] z score increase	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	7p21.3	7	12224174	TMEM106B	TMEM106B			54664			rs11509153-A	rs11509153	0	11509153	intron_variant	0	0.41	9E-6	5.045757490560675		0.19	[NR] z score increase	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	7p21.1	7	16904445	AGR2, AGR3	LOC100131425 - LOC105375170	100131425	105375170		15557	83930	rs74665712-T	rs74665712	0	74665712	intergenic_variant	1	0.07	8E-7	6.096910013008056		0.58	[NR] z score decrease	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	7p21.1	7	17026341	intergenic	LOC107986771, LOC105375170			107986771, 105375170			rs1029576-G	rs1029576	0	1029576	intron_variant	0	0.41	5E-6	5.301029995663981		0.2	[NR] z score decrease	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	8p23.3	8	1266767	LOC286083	ERICH1-AS1 - LOC286083	619343	286083		128990	29267	rs34130287-C	rs34130287	0	34130287	intron_variant	1	0.21	4E-6	5.3979400086720375		0.25	[NR] z score decrease	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	13q21.1	13	56955468	intergenic	RN7SKP6 - PRR20A	100873850	122183		69866	185450	rs9527561-A	rs9527561	0	9527561	intergenic_variant	1	0.46	2E-6	5.698970004336019		0.21	[NR] z score decrease	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2017-07-04	28441426	White CC	2017-04-25	PLoS Med	www.ncbi.nlm.nih.gov/pubmed/28441426	Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data.	Residual cognition	979 European ancestry individuals	NA	15q12	15	25527761	intergenic	LOC105370737			105370737			rs7402241-T	rs7402241	0	7402241	intron_variant	0	0.04	5E-6	5.301029995663981		0.5	[NR] z score decrease	Affymetrix, Illumina [~ 7000000] (imputed)	N	cognition, aging	http://www.ebi.ac.uk/efo/EFO_0003925, http://purl.obolibrary.org/obo/GO_0007568	GCST004291	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Non-word repetition	6,649 European ancestry children and adolescents	NA	13q12.3	13	30740543	ALOX5AP	ALOX5AP			241			rs3922435-?	rs3922435	0	3922435	intron_variant	0	NR	7E-6	5.154901959985743				Illumina [~ 2400000] (imputed)	N	non-word reading	http://www.ebi.ac.uk/efo/EFO_0005299	GCST002059	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Word reading	6,649 European ancestry children and adolescents		16q22.3	16	73679784	intergenic	C16orf47			388289			rs764255-T	rs764255	0	764255	non_coding_transcript_exon_variant	0	0.66	2E-7	6.698970004336019		0.077	[0.048-0.106] unit decrease	Illumina [~ 2400000] (imputed)	N	word reading	http://www.ebi.ac.uk/efo/EFO_0005300	GCST002060	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Word reading	6,649 European ancestry children and adolescents		1p13.1	1	116197828	intergenic	LOC107985190 - LOC105378919	107985190	105378919		27828	43136	rs4839516-A	rs4839516	0	4839516	intergenic_variant	1	0.31	4E-7	6.3979400086720375		0.079	[0.05-0.108] unit increase	Illumina [~ 2400000] (imputed)	N	word reading	http://www.ebi.ac.uk/efo/EFO_0005300	GCST002060	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Word reading	6,649 European ancestry children and adolescents		14q23.1	14	61428327	PRKCH	PRKCH			5583			rs11158345-T	rs11158345	0	11158345	intron_variant	0	0.82	3E-6	5.522878745280337		0.084	[0.049-0.119] unit increase	Illumina [~ 2400000] (imputed)	N	word reading	http://www.ebi.ac.uk/efo/EFO_0005300	GCST002060	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Word reading	6,649 European ancestry children and adolescents		13q21.33	13	70236091	intergenic	ATXN8OS - RNU6-54P	6315	106478986		96338	223375	rs1928007-A	rs1928007	0	1928007	intergenic_variant	1	0.91	5E-6	5.301029995663981		0.108	[0.061-0.155] unit decrease	Illumina [~ 2400000] (imputed)	N	word reading	http://www.ebi.ac.uk/efo/EFO_0005300	GCST002060	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Word reading	6,649 European ancestry children and adolescents		4p15.33	4	12767608	intergenic	LOC107986181 - LOC105374493	107986181	105374493		41947	108969	rs11945798-T	rs11945798	0	11945798	intergenic_variant	1	0.96	5E-6	5.301029995663981		0.175	[0.1-0.25] unit decrease	Illumina [~ 2400000] (imputed)	N	word reading	http://www.ebi.ac.uk/efo/EFO_0005300	GCST002060	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Word reading	6,649 European ancestry children and adolescents		14q31.1	14	82911659	intergenic	LOC101928599 - LOC105370600	101928599	105370600		162175	100547	rs12050412-T	rs12050412	0	12050412	intergenic_variant	1	0.80	5E-6	5.301029995663981		0.077	[0.044-0.11] unit increase	Illumina [~ 2400000] (imputed)	N	word reading	http://www.ebi.ac.uk/efo/EFO_0005300	GCST002060	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Word reading	6,649 European ancestry children and adolescents		1q23.3	1	162349734	NOS1AP	NOS1AP			9722			rs11577628-A	rs11577628	0	11577628	intron_variant	0	0.92	5E-6	5.301029995663981		0.123	[0.07-0.176] unit decrease	Illumina [~ 2400000] (imputed)	N	word reading	http://www.ebi.ac.uk/efo/EFO_0005300	GCST002060	Genome-wide genotyping array
2013-12-10	23738518	Luciano M	2013-06-05	Genes Brain Behav	www.ncbi.nlm.nih.gov/pubmed/23738518	A genome-wide association study for reading and language abilities in two population cohorts.	Word reading	6,649 European ancestry children and adolescents		19p13.3	19	1423200	DAZAP1	DAZAP1			26528			rs4807927-A	rs4807927	0	4807927	intron_variant	0	0.94	6E-6	5.221848749616356		0.147	[0.084-0.21] unit increase	Illumina [~ 2400000] (imputed)	N	word reading	http://www.ebi.ac.uk/efo/EFO_0005300	GCST002060	Genome-wide genotyping array
